time,data
1660400001664.0,"[0.116, 0.03, 0.098]"
1660800001668.0,"[0.136, 0.021, 0.107]"
1670000001670.0,"[0.136, 0.021, 0.107]"
1670400001674.0,"[0.136, 0.021, 0.107]"
1670800001678.0,"[0.115, 0.012, -0.016]"
1680000001680.0,"[0.115, 0.012, -0.016]"
1680400001684.0,"[0.115, 0.012, -0.016]"
1680800001688.0,"[0.136, 0.008, 0.0]"
1690000001690.0,"[0.115, 0.009, -0.008]"
1690400001694.0,"[0.115, 0.009, -0.008]"
1690800001698.0,"[0.136, 0.008, 0.016]"
1700000001700.0,"[0.115, 0.01, 0.025]"
1700400001704.0,"[0.115, 0.01, 0.025]"
1700800001708.0,"[0.115, 0.01, 0.025]"
1710000001710.0,"[0.135, 0.006, 0.016]"
1710400001714.0,"[0.135, 0.006, 0.016]"
1710800001718.0,"[0.115, 0.005, 0.025]"
1720000001720.0,"[0.135, 0.004, 0.016]"
1720400001724.0,"[0.135, 0.004, 0.016]"
1720800001728.0,"[0.115, 0.002, 0.008]"
1730000001730.0,"[0.115, 0.002, 0.008]"
1730400001734.0,"[0.115, 0.002, 0.008]"
1730800001738.0,"[0.115, 0.001, 0.0]"
1740000001740.0,"[0.115, 0.0, 0.0]"
1740400001744.0,"[0.135, 0.0, 0.0]"
1740800001748.0,"[0.135, 0.0, 0.0]"
1750000001750.0,"[0.115, 0.0, 0.0]"
1750400001754.0,"[0.115, 0.0, 0.0]"
1750800001758.0,"[0.135, 0.0, 0.0]"
1760000001760.0,"[0.135, 0.0, 0.0]"
1760400001764.0,"[0.135, 0.0, 0.0]"
1760800001768.0,"[0.115, 0.0, 0.0]"
1770000001770.0,"[0.135, 0.0, 0.0]"
1770400001774.0,"[0.135, 0.0, 0.0]"
1770800001778.0,"[0.115, 0.0, 0.0]"
1780000001780.0,"[0.115, 0.0, 0.0]"
1780400001784.0,"[0.115, 0.0, 0.0]"
1780800001788.0,"[0.135, 0.0, 0.0]"
1790000001790.0,"[0.135, 0.0, 0.0]"
1790400001794.0,"[0.115, 0.0, 0.0]"
1790800001798.0,"[0.135, 0.0, 0.0]"
1800000001800.0,"[0.135, 0.0, 0.0]"
1800400001804.0,"[0.135, 0.0, 0.0]"
1800800001808.0,"[0.115, 0.0, 0.0]"
1810000001810.0,"[0.115, 0.0, 0.0]"
1810400001814.0,"[0.115, 0.0, 0.0]"
1810800001818.0,"[0.135, 0.0, 0.0]"
1820000001820.0,"[0.135, 0.0, 0.0]"
1820400001824.0,"[0.135, 0.0, 0.0]"
1820800001828.0,"[0.115, 0.0, 0.0]"
1830000001830.0,"[0.115, 0.0, 0.0]"
1830400001834.0,"[0.115, 0.0, 0.0]"
1830800001838.0,"[0.135, 0.0, 0.0]"
1840000001840.0,"[0.135, 0.0, 0.0]"
1840400001844.0,"[0.135, 0.0, 0.0]"
1840800001848.0,"[0.115, 0.0, 0.0]"
1850000001850.0,"[0.115, 0.0, 0.0]"
1850400001854.0,"[0.115, 0.0, 0.0]"
1850800001858.0,"[0.115, 0.0, 0.0]"
1860000001860.0,"[0.135, 0.0, 0.0]"
1860400001864.0,"[0.135, 0.0, 0.0]"
1860800001868.0,"[0.115, 0.0, 0.0]"
1870000001870.0,"[0.135, 0.0, 0.0]"
1870400001874.0,"[0.135, 0.0, 0.0]"
1870800001878.0,"[0.135, 0.0, 0.0]"
1880000001880.0,"[0.115, 0.0, -0.074]"
1880400001884.0,"[0.115, 0.0, -0.074]"
1880800001888.0,"[0.117, 0.003, -0.164]"
1890000001890.0,"[0.115, 0.009, -0.123]"
1890400001894.0,"[0.115, 0.009, -0.123]"
1890800001898.0,"[0.137, 0.021, -0.23]"
1900000001900.0,"[0.137, 0.021, -0.23]"
1900400001904.0,"[0.137, 0.021, -0.23]"
1900800001908.0,"[0.137, 0.021, -0.23]"
1910000001910.0,"[0.126, 0.058, 0.0]"
1910400001914.0,"[0.126, 0.058, 0.0]"
1910800001918.0,"[0.126, 0.058, 0.0]"
1920000001920.0,"[-0.22, 0.0, -0.205]"
1920400001924.0,"[-0.22, 0.0, -0.205]"
1920800001928.0,"[-0.174, 0.0, -0.066]"
1930000001930.0,"[-0.174, 0.0, -0.066]"
1930400001934.0,"[-0.174, 0.0, -0.066]"
1930800001938.0,"[-0.218, 0.0, -0.238]"
1940000001940.0,"[-0.218, 0.0, -0.238]"
1940400001944.0,"[-0.218, 0.0, -0.238]"
