time,data
620800000628.0,"{'position': [10.846, -0.135, 2.234], 'velocity': [-0.095, 0.12, -0.09]}"
630000000630.0,"{'position': [10.828, -0.111, 2.216], 'velocity': [-0.093, 0.121, -0.09]}"
630400000634.0,"{'position': [10.791, -0.06, 2.184], 'velocity': [-0.091, 0.127, -0.082]}"
630800000638.0,"{'position': [10.754, -0.008, 2.174], 'velocity': [-0.09, 0.13, -0.025]}"
640000000640.0,"{'position': [10.736, 0.018, 2.169], 'velocity': [-0.089, 0.131, -0.025]}"
640400000644.0,"{'position': [10.701, 0.07, 2.177], 'velocity': [-0.091, 0.133, 0.066]}"
640800000648.0,"{'position': [10.663, 0.123, 2.203], 'velocity': [-0.094, 0.13, 0.066]}"
650000000650.0,"{'position': [10.644, 0.149, 2.216], 'velocity': [-0.096, 0.129, 0.066]}"
650400000654.0,"{'position': [10.605, 0.2, 2.243], 'velocity': [-0.099, 0.127, 0.066]}"
650800000658.0,"{'position': [10.567, 0.248, 2.246], 'velocity': [-0.095, 0.119, 0.008]}"
660000000660.0,"{'position': [10.548, 0.271, 2.248], 'velocity': [-0.095, 0.119, 0.008]}"
660400000664.0,"{'position': [10.51, 0.32, 2.234], 'velocity': [-0.096, 0.122, -0.033]}"
660800000668.0,"{'position': [10.472, 0.368, 2.231], 'velocity': [-0.094, 0.121, -0.008]}"
670000000670.0,"{'position': [10.443, 0.405, 2.229], 'velocity': [-0.094, 0.122, -0.008]}"
670400000674.0,"{'position': [10.415, 0.442, 2.218], 'velocity': [-0.095, 0.124, -0.049]}"
670800000678.0,"{'position': [10.378, 0.492, 2.198], 'velocity': [-0.092, 0.126, -0.049]}"
680000000680.0,"{'position': [10.36, 0.517, 2.188], 'velocity': [-0.091, 0.127, -0.049]}"
680400000684.0,"{'position': [10.323, 0.569, 2.177], 'velocity': [-0.091, 0.131, -0.008]}"
680800000688.0,"{'position': [10.287, 0.621, 2.174], 'velocity': [-0.091, 0.131, -0.008]}"
690000000690.0,"{'position': [10.269, 0.648, 2.172], 'velocity': [-0.09, 0.132, -0.008]}"
690400000694.0,"{'position': [10.232, 0.7, 2.198], 'velocity': [-0.093, 0.13, 0.066]}"
690800000698.0,"{'position': [10.195, 0.751, 2.182], 'velocity': [-0.091, 0.129, -0.041]}"
700000000700.0,"{'position': [10.168, 0.79, 2.188], 'velocity': [-0.09, 0.131, 0.148]}"
700400000704.0,"{'position': [10.13, 0.841, 2.248], 'velocity': [-0.098, 0.126, 0.148]}"
700800000708.0,"{'position': [10.1, 0.878, 2.292], 'velocity': [-0.103, 0.121, 0.148]}"
710000000710.0,"{'position': [10.079, 0.902, 2.321], 'velocity': [-0.107, 0.118, 0.148]}"
710400000714.0,"{'position': [10.037, 0.945, 2.349], 'velocity': [-0.101, 0.102, -0.008]}"
710800000718.0,"{'position': [9.996, 0.986, 2.346], 'velocity': [-0.1, 0.102, -0.008]}"
720000000720.0,"{'position': [9.976, 1.007, 2.344], 'velocity': [-0.1, 0.102, -0.008]}"
720400000724.0,"{'position': [9.941, 1.045, 2.298], 'velocity': [-0.088, 0.096, -0.115]}"
720800000728.0,"{'position': [9.907, 1.084, 2.252], 'velocity': [-0.083, 0.1, -0.115]}"
730000000730.0,"{'position': [9.89, 1.104, 2.23], 'velocity': [-0.081, 0.102, -0.115]}"
730400000734.0,"{'position': [9.859, 1.146, 2.184], 'velocity': [-0.076, 0.106, -0.115]}"
730800000738.0,"{'position': [9.819, 1.202, 2.22], 'velocity': [-0.103, 0.138, 0.09]}"
740000000740.0,"{'position': [9.798, 1.23, 2.238], 'velocity': [-0.106, 0.137, 0.09]}"
740400000744.0,"{'position': [9.761, 1.275, 2.284], 'velocity': [-0.094, 0.111, 0.115]}"
740800000748.0,"{'position': [9.722, 1.318, 2.33], 'velocity': [-0.099, 0.107, 0.115]}"
750000000750.0,"{'position': [9.702, 1.339, 2.353], 'velocity': [-0.101, 0.105, 0.115]}"
750400000754.0,"{'position': [9.66, 1.38, 2.399], 'velocity': [-0.106, 0.1, 0.115]}"
750800000758.0,"{'position': [9.617, 1.419, 2.415], 'velocity': [-0.108, 0.097, 0.041]}"
760000000760.0,"{'position': [9.595, 1.438, 2.423], 'velocity': [-0.109, 0.096, 0.041]}"
760400000764.0,"{'position': [9.552, 1.476, 2.412], 'velocity': [-0.106, 0.093, -0.098]}"
760800000768.0,"{'position': [9.511, 1.514, 2.372], 'velocity': [-0.102, 0.097, -0.098]}"
770000000770.0,"{'position': [9.491, 1.533, 2.353], 'velocity': [-0.1, 0.099, -0.098]}"
770400000774.0,"{'position': [9.452, 1.574, 2.313], 'velocity': [-0.096, 0.103, -0.098]}"
770800000778.0,"{'position': [9.415, 1.613, 2.323], 'velocity': [-0.091, 0.097, 0.025]}"
780000000780.0,"{'position': [9.385, 1.646, 2.325], 'velocity': [-0.109, 0.116, 0.0]}"
780400000784.0,"{'position': [9.341, 1.692, 2.325], 'velocity': [-0.109, 0.116, 0.0]}"
780800000788.0,"{'position': [9.308, 1.727, 2.325], 'velocity': [-0.109, 0.116, 0.0]}"
790000000790.0,"{'position': [9.287, 1.75, 2.325], 'velocity': [-0.109, 0.116, 0.0]}"
790400000794.0,"{'position': [9.246, 1.794, 2.261], 'velocity': [-0.093, 0.106, -0.32]}"
790800000798.0,"{'position': [9.212, 1.839, 2.133], 'velocity': [-0.079, 0.117, -0.32]}"
800000000800.0,"{'position': [9.197, 1.864, 2.069], 'velocity': [-0.071, 0.122, -0.32]}"
800400000804.0,"{'position': [9.166, 1.924, 2.01], 'velocity': [-0.075, 0.154, -0.148]}"
800800000808.0,"{'position': [9.141, 1.98, 1.974], 'velocity': [-0.061, 0.139, -0.09]}"
810000000810.0,"{'position': [9.129, 2.008, 1.956], 'velocity': [-0.058, 0.14, -0.09]}"
810400000814.0,"{'position': [9.107, 2.062, 1.963], 'velocity': [-0.056, 0.136, 0.016]}"
810800000818.0,"{'position': [9.084, 2.116, 1.969], 'velocity': [-0.057, 0.136, 0.016]}"
820000000820.0,"{'position': [9.073, 2.144, 1.973], 'velocity': [-0.057, 0.135, 0.016]}"
820400000824.0,"{'position': [9.039, 2.213, 2.094], 'velocity': [-0.091, 0.17, 0.304]}"
820800000828.0,"{'position': [8.998, 2.278, 2.216], 'velocity': [-0.111, 0.158, 0.304]}"
830000000830.0,"{'position': [8.965, 2.319, 2.283], 'velocity': [-0.087, 0.102, 0.066]}"
830400000834.0,"{'position': [8.939, 2.349, 2.303], 'velocity': [-0.089, 0.1, 0.066]}"
830800000838.0,"{'position': [8.893, 2.398, 2.335], 'velocity': [-0.092, 0.097, 0.066]}"
840000000840.0,"{'position': [8.873, 2.419, 2.338], 'velocity': [-0.11, 0.113, -0.041]}"
840400000844.0,"{'position': [8.831, 2.464, 2.325], 'velocity': [-0.097, 0.103, 0.0]}"
840800000848.0,"{'position': [8.802, 2.495, 2.325], 'velocity': [-0.097, 0.103, 0.0]}"
850000000850.0,"{'position': [8.783, 2.515, 2.325], 'velocity': [-0.097, 0.103, 0.0]}"
850400000854.0,"{'position': [8.741, 2.56, 2.309], 'velocity': [-0.104, 0.113, -0.041]}"
850800000858.0,"{'position': [8.702, 2.604, 2.263], 'velocity': [-0.094, 0.111, -0.115]}"
860000000860.0,"{'position': [8.684, 2.626, 2.24], 'velocity': [-0.092, 0.113, -0.115]}"
860400000864.0,"{'position': [8.648, 2.678, 2.066], 'velocity': [-0.081, 0.135, -0.435]}"
860800000868.0,"{'position': [8.622, 2.735, 1.892], 'velocity': [-0.056, 0.147, -0.435]}"
870000000870.0,"{'position': [8.613, 2.765, 1.805], 'velocity': [-0.043, 0.151, -0.435]}"
870400000874.0,"{'position': [8.6, 2.838, 1.685], 'velocity': [-0.028, 0.212, -0.164]}"
870800000878.0,"{'position': [8.593, 2.923, 1.62], 'velocity': [-0.014, 0.213, -0.164]}"
880000000880.0,"{'position': [8.591, 2.966, 1.587], 'velocity': [-0.007, 0.213, -0.164]}"
880400000884.0,"{'position': [8.589, 3.017, 1.649], 'velocity': [-0.008, 0.127, 0.156]}"
880800000888.0,"{'position': [8.584, 3.067, 1.712], 'velocity': [-0.016, 0.126, 0.156]}"
890000000890.0,"{'position': [8.58, 3.092, 1.743], 'velocity': [-0.02, 0.126, 0.156]}"
890400000894.0,"{'position': [8.57, 3.142, 1.805], 'velocity': [-0.028, 0.124, 0.156]}"
890800000898.0,"{'position': [8.544, 3.226, 1.976], 'velocity': [-0.078, 0.206, 0.427]}"
900000000900.0,"{'position': [8.526, 3.266, 2.061], 'velocity': [-0.095, 0.198, 0.427]}"
900400000904.0,"{'position': [8.491, 3.326, 2.163], 'velocity': [-0.092, 0.145, 0.254]}"
900800000908.0,"{'position': [8.451, 3.381, 2.265], 'velocity': [-0.107, 0.135, 0.254]}"
910000000910.0,"{'position': [8.428, 3.408, 2.316], 'velocity': [-0.113, 0.129, 0.254]}"
910400000914.0,"{'position': [8.386, 3.451, 2.357], 'velocity': [-0.095, 0.094, -0.049]}"
910800000918.0,"{'position': [8.348, 3.489, 2.337], 'velocity': [-0.093, 0.096, -0.049]}"
920000000920.0,"{'position': [8.33, 3.509, 2.327], 'velocity': [-0.092, 0.097, -0.049]}"
920400000924.0,"{'position': [8.29, 3.551, 2.296], 'velocity': [-0.106, 0.117, -0.107]}"
920800000928.0,"{'position': [8.249, 3.599, 2.253], 'velocity': [-0.101, 0.122, -0.107]}"
930000000930.0,"{'position': [8.229, 3.624, 2.232], 'velocity': [-0.099, 0.124, -0.107]}"
930400000934.0,"{'position': [8.192, 3.671, 2.252], 'velocity': [-0.093, 0.116, 0.049]}"
930800000938.0,"{'position': [8.154, 3.717, 2.271], 'velocity': [-0.095, 0.114, 0.049]}"
940000000940.0,"{'position': [8.135, 3.74, 2.281], 'velocity': [-0.096, 0.113, 0.049]}"
940400000944.0,"{'position': [8.095, 3.785, 2.309], 'velocity': [-0.102, 0.114, 0.09]}"
940800000948.0,"{'position': [8.053, 3.83, 2.345], 'velocity': [-0.106, 0.11, 0.09]}"
950000000950.0,"{'position': [8.032, 3.851, 2.363], 'velocity': [-0.108, 0.108, 0.09]}"
950400000954.0,"{'position': [7.992, 3.892, 2.344], 'velocity': [-0.1, 0.102, -0.049]}"
950800000958.0,"{'position': [7.942, 3.944, 2.319], 'velocity': [-0.098, 0.104, -0.049]}"
960000000960.0,"{'position': [7.932, 3.954, 2.314], 'velocity': [-0.097, 0.105, -0.049]}"
960400000964.0,"{'position': [7.88, 4.01, 2.335], 'velocity': [-0.105, 0.11, 0.041]}"
960800000968.0,"{'position': [7.838, 4.053, 2.351], 'velocity': [-0.107, 0.109, 0.041]}"
970000000970.0,"{'position': [7.827, 4.064, 2.355], 'velocity': [-0.107, 0.108, 0.041]}"
970400000974.0,"{'position': [7.785, 4.106, 2.367], 'velocity': [-0.102, 0.1, 0.016]}"
970800000978.0,"{'position': [7.745, 4.146, 2.373], 'velocity': [-0.103, 0.1, 0.016]}"
980000000980.0,"{'position': [7.724, 4.166, 2.376], 'velocity': [-0.103, 0.099, 0.016]}"
980400000984.0,"{'position': [7.681, 4.206, 2.386], 'velocity': [-0.107, 0.101, 0.025]}"
980800000988.0,"{'position': [7.638, 4.246, 2.396], 'velocity': [-0.108, 0.1, 0.025]}"
990000000990.0,"{'position': [7.617, 4.266, 2.401], 'velocity': [-0.108, 0.1, 0.025]}"
990400000994.0,"{'position': [7.575, 4.305, 2.401], 'velocity': [-0.105, 0.096, 0.0]}"
990800000998.0,"{'position': [7.533, 4.343, 2.401], 'velocity': [-0.105, 0.096, 0.0]}"
1000000001000.0,"{'position': [7.512, 4.362, 2.399], 'velocity': [-0.107, 0.098, -0.025]}"
1000400001004.0,"{'position': [7.469, 4.402, 2.389], 'velocity': [-0.106, 0.099, -0.025]}"
1000800001008.0,"{'position': [7.418, 4.452, 2.331], 'velocity': [-0.1, 0.103, -0.115]}"
1010000001010.0,"{'position': [7.398, 4.473, 2.324], 'velocity': [-0.101, 0.109, 0.041]}"
