time,data
680000000680.0,"{'position': [9.061, 2.895, 2.356], 'velocity': [-0.155, 0.156, 0.054]}"
680400000684.0,"{'position': [8.998, 2.958, 2.35], 'velocity': [-0.155, 0.156, -0.045]}"
680800000688.0,"{'position': [8.937, 3.021, 2.338], 'velocity': [-0.152, 0.159, 0.032]}"
690000000690.0,"{'position': [8.906, 3.052, 2.344], 'velocity': [-0.153, 0.158, 0.028]}"
690400000694.0,"{'position': [8.83, 3.131, 2.336], 'velocity': [-0.152, 0.159, 0.042]}"
690800000698.0,"{'position': [8.784, 3.179, 2.35], 'velocity': [-0.154, 0.157, 0.061]}"
700000000700.0,"{'position': [8.753, 3.21, 2.363], 'velocity': [-0.156, 0.156, 0.063]}"
700400000704.0,"{'position': [8.69, 3.272, 2.352], 'velocity': [-0.155, 0.156, -0.031]}"
700800000708.0,"{'position': [8.629, 3.335, 2.341], 'velocity': [-0.153, 0.158, -0.02]}"
710000000710.0,"{'position': [8.598, 3.366, 2.336], 'velocity': [-0.153, 0.158, -0.028]}"
710400000714.0,"{'position': [8.537, 3.43, 2.341], 'velocity': [-0.153, 0.158, -0.007]}"
710800000718.0,"{'position': [8.476, 3.493, 2.341], 'velocity': [-0.152, 0.159, 0.085]}"
720000000720.0,"{'position': [8.445, 3.524, 2.363], 'velocity': [-0.155, 0.156, 0.11]}"
720400000724.0,"{'position': [8.383, 3.586, 2.355], 'velocity': [-0.156, 0.155, -0.025]}"
720800000728.0,"{'position': [8.321, 3.649, 2.348], 'velocity': [-0.154, 0.157, -0.017]}"
730000000730.0,"{'position': [8.29, 3.68, 2.345], 'velocity': [-0.154, 0.157, -0.014]}"
730400000734.0,"{'position': [8.229, 3.743, 2.337], 'velocity': [-0.153, 0.158, -0.019]}"
730800000738.0,"{'position': [8.167, 3.806, 2.369], 'velocity': [-0.157, 0.154, 0.007]}"
740000000740.0,"{'position': [8.135, 3.837, 2.368], 'velocity': [-0.157, 0.154, -0.005]}"
740400000744.0,"{'position': [8.057, 3.914, 2.371], 'velocity': [-0.158, 0.153, 0.012]}"
740800000748.0,"{'position': [8.009, 3.96, 2.376], 'velocity': [-0.158, 0.153, 0.019]}"
750000000750.0,"{'position': [7.977, 3.99, 2.38], 'velocity': [-0.159, 0.152, 0.019]}"
750400000754.0,"{'position': [7.913, 4.05, 2.39], 'velocity': [-0.16, 0.151, 0.023]}"
750800000758.0,"{'position': [7.849, 4.11, 2.4], 'velocity': [-0.162, 0.149, 0.018]}"
760000000760.0,"{'position': [7.8, 4.155, 2.405], 'velocity': [-0.163, 0.148, 0.019]}"
760400000764.0,"{'position': [7.751, 4.199, 2.411], 'velocity': [-0.164, 0.147, 0.011]}"
760800000768.0,"{'position': [7.686, 4.258, 2.411], 'velocity': [-0.164, 0.147, -0.003]}"
